frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
261,11,2,2,0,0,15,0.7333333333333333
262,11,2,2,0,0,15,0.7333333333333333
263,13,2,2,0,0,17,0.7647058823529411
264,12,3,2,0,0,17,0.7058823529411765
265,13,1,2,0,0,16,0.8125
266,10,2,2,0,0,14,0.7142857142857143
267,11,2,2,0,0,15,0.7333333333333333
268,12,2,2,0,0,16,0.75
269,13,2,2,0,0,17,0.7647058823529411
270,14,2,2,0,0,18,0.7777777777777778
271,13,2,2,0,0,17,0.7647058823529411
272,15,2,2,0,0,19,0.7894736842105263
273,14,3,2,0,0,19,0.7368421052631579
274,12,2,2,0,0,16,0.75
275,12,2,2,0,0,16,0.75
276,12,3,2,0,0,17,0.7058823529411765
277,15,3,2,0,0,20,0.75
278,12,1,3,0,0,16,0.75
279,12,2,3,0,0,17,0.7058823529411765
280,11,2,2,0,0,15,0.7333333333333333
281,12,2,2,0,0,16,0.75
282,14,1,2,0,0,17,0.8235294117647058
283,12,2,2,0,0,16,0.75
284,10,2,2,0,0,14,0.7142857142857143
285,12,2,2,0,0,16,0.75
286,10,3,2,0,0,15,0.6666666666666666
287,12,2,2,0,0,16,0.75
288,11,2,2,0,0,15,0.7333333333333333
289,11,3,2,0,0,16,0.6875
290,12,2,2,0,0,16,0.75
291,13,2,3,0,0,18,0.7222222222222222
292,13,2,2,0,0,17,0.7647058823529411
293,11,2,2,0,0,15,0.7333333333333333
294,10,2,3,0,0,15,0.6666666666666666
295,12,2,2,0,0,16,0.75
296,12,2,2,0,0,16,0.75
297,10,2,2,0,0,14,0.7142857142857143
298,10,2,2,0,0,14,0.7142857142857143
299,11,2,2,0,0,15,0.7333333333333333
300,11,2,1,0,0,14,0.7857142857142857
301,13,2,2,0,0,17,0.7647058823529411
302,11,2,3,0,0,16,0.6875
303,13,2,2,0,0,17,0.7647058823529411
304,10,1,2,0,0,13,0.7692307692307693
305,14,2,2,0,0,18,0.7777777777777778
306,12,3,2,0,0,17,0.7058823529411765
307,13,3,2,0,0,18,0.7222222222222222
308,12,2,2,0,0,16,0.75
309,13,3,2,0,0,18,0.7222222222222222
