frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
344,12,0,2,0,0,14,0.8571428571428571
345,13,0,3,0,0,16,0.8125
346,11,0,3,0,0,14,0.7857142857142857
347,13,0,3,0,0,16,0.8125
348,11,0,3,0,0,14,0.7857142857142857
349,16,0,3,0,0,19,0.8421052631578947
350,10,0,3,0,0,13,0.7692307692307693
351,11,0,3,0,0,14,0.7857142857142857
352,11,0,2,0,0,13,0.8461538461538461
353,13,0,3,0,0,16,0.8125
354,13,0,3,0,0,16,0.8125
355,12,0,3,0,0,15,0.8
356,13,0,3,0,0,16,0.8125
357,12,0,3,0,0,15,0.8
358,12,0,3,0,0,15,0.8
359,11,0,3,0,0,14,0.7857142857142857
360,13,0,3,0,0,16,0.8125
361,15,0,3,0,0,18,0.8333333333333334
362,14,0,3,1,0,18,0.7777777777777778
363,14,0,2,0,0,16,0.875
364,15,0,3,0,0,18,0.8333333333333334
365,13,0,3,0,0,16,0.8125
366,12,0,3,0,0,15,0.8
367,14,0,3,0,0,17,0.8235294117647058
368,13,0,3,0,0,16,0.8125
369,15,0,3,0,0,18,0.8333333333333334
370,14,0,3,0,0,17,0.8235294117647058
371,12,0,3,0,0,15,0.8
372,13,0,3,0,0,16,0.8125
373,13,0,3,0,0,16,0.8125
374,14,0,3,0,0,17,0.8235294117647058
375,13,0,3,0,0,16,0.8125
376,12,0,3,0,0,15,0.8
377,14,0,3,0,0,17,0.8235294117647058
378,13,0,3,0,0,16,0.8125
379,14,0,2,0,0,16,0.875
380,14,0,3,1,0,18,0.7777777777777778
381,13,0,2,0,0,15,0.8666666666666667
382,12,0,3,0,0,15,0.8
383,14,0,3,0,0,17,0.8235294117647058
384,12,0,3,0,0,15,0.8
385,13,0,3,0,0,16,0.8125
386,12,0,3,0,0,15,0.8
387,13,0,3,0,0,16,0.8125
388,13,0,3,0,0,16,0.8125
389,13,0,3,0,0,16,0.8125
390,13,0,2,0,0,15,0.8666666666666667
391,12,0,3,0,0,15,0.8
392,13,0,3,1,0,17,0.7647058823529411
393,13,0,3,0,0,16,0.8125
394,12,0,3,0,0,15,0.8
395,16,0,3,0,0,19,0.8421052631578947
396,12,0,3,0,0,15,0.8
397,13,0,1,0,0,14,0.9285714285714286
398,16,0,3,0,0,19,0.8421052631578947
399,9,0,2,0,0,11,0.8181818181818182
