seq_id,seq_type,hydration_count_pocket_3A_mean,hydration_count_pocket_3A_std,hydration_count_pocket_3A_min,hydration_count_pocket_3A_max,hydration_count_pocket_3A_early20_mean,hydration_count_pocket_3A_late20_mean,hydration_count_pocket_3A_drift20,hydration_count_pocket_3A_slope,hydration_count_pocket_3A_slope_per_ns,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,hydration_count_pocket_5A_mean,hydration_count_pocket_5A_std,hydration_count_pocket_5A_min,hydration_count_pocket_5A_max,hydration_count_pocket_5A_early20_mean,hydration_count_pocket_5A_late20_mean,hydration_count_pocket_5A_drift20,hydration_count_pocket_5A_slope,hydration_count_pocket_5A_slope_per_ns,hydration_count_pocket_6A_mean,hydration_count_pocket_6A_std,hydration_count_pocket_6A_min,hydration_count_pocket_6A_max,hydration_count_pocket_6A_early20_mean,hydration_count_pocket_6A_late20_mean,hydration_count_pocket_6A_drift20,hydration_count_pocket_6A_slope,hydration_count_pocket_6A_slope_per_ns,hydration_count_pocket_8A_mean,hydration_count_pocket_8A_std,hydration_count_pocket_8A_min,hydration_count_pocket_8A_max,hydration_count_pocket_8A_early20_mean,hydration_count_pocket_8A_late20_mean,hydration_count_pocket_8A_drift20,hydration_count_pocket_8A_slope,hydration_count_pocket_8A_slope_per_ns,n_frames
pair_1931_low_pkt,Low Confidence,21.366748166259168,2.9307357717753453,14.0,33.0,22.99591836734694,21.306122448979593,-1.689795918367345,-2.535149685815089,-0.005514191812539616,76.33496332518338,5.82559132811497,61.0,95.0,78.84897959183674,75.69795918367348,-3.1510204081632622,-5.093626307112764,-0.011079121929554679,129.28443357783212,6.601951545298427,107.0,160.0,133.11020408163265,128.13877551020408,-4.971428571428561,-8.031944123667001,-0.017470242792097888,193.11572942135288,8.405841025337685,169.0,230.0,198.0938775510204,191.67755102040817,-6.416326530612224,-10.383982542628008,-0.022586150174286033,394.88508557457214,12.273466357102214,360.0,440.0,402.0040816326531,392.65714285714284,-9.346938775510239,-14.182880307096834,-0.03084911431668697,1227
pair_0065_low_pkt,Low Confidence,29.97962510187449,4.066930926609755,18.0,42.0,26.39591836734694,31.79591836734694,5.399999999999999,6.557544818139103,0.014263283998127462,92.7799511002445,10.315582202834113,64.0,119.0,83.11020408163266,94.69795918367348,11.587755102040816,14.020881947707524,0.03049675246918439,145.72534637326814,14.571310798711899,102.0,184.0,130.6326530612245,148.46938775510205,17.83673469387756,20.45704546721565,0.04449602059209496,208.65118174409128,17.543117351575287,162.0,254.0,191.04897959183674,210.61632653061224,19.5673469387755,23.326768235865664,0.050737940697913333,412.4237978810106,25.365874069706155,340.0,477.0,388.29795918367347,412.18367346938777,23.8857142857143,32.93091914019257,0.07162788284979353,1227
pair_0947_low_pkt,Low Confidence,21.283618581907092,2.9551525228264186,13.0,31.0,22.37142857142857,20.195918367346938,-2.1755102040816325,-1.756544523466308,-0.0038206514920419966,69.94865525672371,5.565770729659765,53.0,90.0,72.80408163265307,68.14693877551021,-4.657142857142858,-4.294433869850193,-0.009340802327025981,115.46617766911166,6.376616970462754,97.0,141.0,120.2204081632653,112.18367346938776,-8.036734693877548,-8.095609375373318,-0.017608720772970782,172.34066829665852,7.900646329909674,150.0,206.0,176.66938775510204,170.89795918367346,-5.771428571428572,-5.535022259742122,-0.0120392001299448,360.0586797066015,11.744556909553108,323.0,406.0,366.2612244897959,361.5469387755102,-4.714285714285666,-1.6086187810103294,-0.003498898925525457,1227
pair_0948_low_pkt,Low Confidence,22.62917685411573,3.51713415379115,12.0,32.0,20.224489795918366,23.579591836734693,3.355102040816327,5.267539004324522,0.011457398595594394,75.90138549307254,6.813684612521286,54.0,100.0,71.57959183673469,77.88163265306123,6.302040816326539,10.015498196124652,0.021784661655518563,122.08801955990221,7.750305296062632,97.0,152.0,118.26938775510204,124.80408163265307,6.534693877551021,10.940715019551941,0.023797096290488172,178.33740831295844,9.094913494578567,148.0,205.0,175.31020408163266,182.3877551020408,7.077551020408151,11.21711013594769,0.024398281970522444,364.6120619396903,13.415962632946494,319.0,412.0,365.2938775510204,370.5795918367347,5.285714285714334,8.777243296193939,0.01909133941532125,1227
pair_1413_low_pkt,Low Confidence,26.19478402607987,3.4084183878890952,15.0,37.0,23.783673469387754,25.461224489795917,1.6775510204081634,0.9280679818099258,0.002018636175769283,86.65036674816626,8.061044974180751,64.0,110.0,79.96326530612245,83.52244897959184,3.5591836734693914,2.624547040131252,0.005708639565266457,143.279543602282,11.349709507479501,112.0,177.0,132.87755102040816,137.3469387755102,4.469387755102048,3.5153349314686633,0.007646187996669206,209.66748166259168,15.010464497550462,175.0,256.0,195.67755102040817,201.71836734693878,6.040816326530603,6.034086474518768,0.013124712288240938,418.93561532192336,24.652101147002607,360.0,494.0,395.61224489795916,405.22857142857146,9.616326530612298,10.016414071024123,0.02178665377057992,1227
pair_0715_fail_gate,Fail Geometry,23.10920945395273,2.982885976280368,14.0,32.0,22.3265306122449,22.3265306122449,0.0,0.20925750420107897,0.0004551549846679243,77.87938060309699,6.910072513572839,54.0,99.0,72.68571428571428,80.28163265306122,7.59591836734694,9.968557616495309,0.021682561427939763,127.60880195599022,8.580897689994767,92.0,152.0,119.86938775510204,130.82448979591837,10.955102040816328,14.571171443817049,0.03169368448899847,184.54604726976365,10.457432959327306,147.0,219.0,175.59183673469389,189.5061224489796,13.914285714285711,18.144453381967615,0.03946591273946192,371.27383863080684,14.963633999721708,322.0,414.0,356.7918367346939,380.1020408163265,23.310204081632605,28.531310975366953,0.06205831642276659,1227
pair_1094_fail_gate,Fail Geometry,21.290138549307255,2.9195558878485413,12.0,31.0,22.187755102040818,20.653061224489797,-1.534693877551021,-1.9687328273456346,-0.004282181244906222,78.45150774246129,7.081080357594182,59.0,102.0,80.17551020408163,82.51836734693877,2.3428571428571416,3.5449694575631394,0.007710645910958426,130.05134474327627,9.232387151722673,106.0,162.0,133.35510204081632,137.31836734693877,3.9632653061224516,5.042130245374832,0.010967113094888162,190.21515892420538,11.192950906491014,162.0,225.0,196.12244897959184,198.66122448979593,2.53877551020409,4.192875289695216,0.009119902750832435,388.36837815810924,17.37935460954412,343.0,451.0,396.44081632653064,403.6938775510204,7.253061224489784,8.315514920796739,0.01808703626056929,1227
pair_1682_fail_gate,Fail Geometry,29.151589242053788,3.8177516564934537,14.0,40.0,26.930612244897958,29.485714285714284,2.555102040816326,4.147240827313782,0.009020643452558519,94.04156479217603,9.508323475688899,54.0,131.0,86.04081632653062,97.6,11.559183673469377,16.788847032963535,0.036517339930317624,151.52648736756316,12.77859511853262,103.0,189.0,139.84081632653061,157.07755102040815,17.236734693877537,24.069646313006224,0.052353771208278894,219.0757946210269,15.688230605896942,155.0,265.0,203.70204081632653,227.17551020408163,23.473469387755102,30.81809131670954,0.06703228127614906,428.59739201303995,23.078144271033903,337.0,511.0,406.1020408163265,440.5265306122449,34.42448979591842,44.706888175656864,0.09724173610800835,1227
pair_1739_fail_gate,Fail Geometry,21.728606356968214,3.0070043085893357,10.0,31.0,20.477551020408164,23.351020408163265,2.873469387755101,2.881660998861128,0.00626788689257451,72.07334963325184,5.845149183344776,54.0,91.0,71.56326530612245,74.34285714285714,2.7795918367346957,3.90974251969131,0.00850406203304255,120.13447432762837,7.487605174128505,97.0,151.0,119.93877551020408,123.59591836734694,3.6571428571428584,5.7105676035137725,0.012421027957615604,180.8638956805216,9.460434082140855,150.0,208.0,181.11020408163265,185.45714285714286,4.3469387755102105,6.747823801597603,0.01467715889417641,381.319478402608,14.642514504817118,334.0,426.0,382.2040816326531,387.1795918367347,4.9755102040816155,8.719352038418965,0.018965420420704652,1227
pair_1941_fail_gate,Fail Geometry,19.517522412387937,3.318267493592573,9.0,29.0,17.46530612244898,21.722448979591835,4.257142857142856,5.5438226229064265,0.012058341757273364,85.01303993480033,7.767180203510708,64.0,110.0,79.0,92.08163265306122,13.08163265306122,16.86340721390856,0.03667951541905069,143.1792991035045,9.999044542669205,112.0,177.0,133.8530612244898,153.80816326530612,19.955102040816314,24.06325111696917,0.052339861048328815,211.74898125509372,12.914763076383826,175.0,248.0,199.73469387755102,224.86530612244897,25.130612244897947,30.720992649108414,0.06682108243416732,436.0717196414018,17.537564495575673,374.0,493.0,425.41224489795917,452.6612244897959,27.248979591836758,32.62203833931971,0.07095603771467038,1227
pair_0014_fail_gate,Fail Geometry,24.43439282803586,3.370792209001436,14.0,36.0,21.383673469387755,24.012244897959185,2.62857142857143,2.3928944036061583,0.005204773036663747,86.21678891605542,8.162486704426682,61.0,110.0,76.50204081632653,86.62857142857143,10.126530612244906,8.688395466817449,0.018898086931631225,142.73268133659332,10.990412932597938,101.0,174.0,126.92244897959183,144.63673469387754,17.714285714285708,16.432261096023502,0.035741731584607965,209.16951915240423,13.799907279618939,164.0,245.0,189.77142857142857,212.0530612244898,22.281632653061223,21.488535635497712,0.04673960986513913,418.158924205379,20.211675472645336,346.0,472.0,391.76326530612243,422.35510204081635,30.591836734693914,27.059117733727316,0.05885615602768309,1227
pair_0263_fail_gate,Fail Geometry,21.301548492257538,2.777313357331562,14.0,32.0,21.355102040816327,21.146938775510204,-0.20816326530612272,-0.15088839865246984,-0.00032819662567149405,74.85330073349633,5.5503617165936125,55.0,96.0,75.60816326530612,75.5265306122449,-0.08163265306122014,0.19440440257082117,0.00042284807519482376,119.90546047269764,6.472878242507356,100.0,141.0,121.63673469387756,120.26938775510204,-1.367346938775512,-0.9190685154066082,-0.001999061479949122,174.33414832925834,7.90154365702155,142.0,200.0,177.04897959183674,173.68979591836734,-3.3591836734694027,-2.207170902256237,-0.004800806747702531,362.7449062754686,12.274673459131124,325.0,401.0,367.069387755102,361.3387755102041,-5.730612244897941,-2.9124582878714254,-0.006334873926854653,1227
pair_0540_fail_gate,Fail Geometry,20.13691931540342,2.6546690511240962,11.0,30.0,21.62857142857143,19.461224489795917,-2.1673469387755127,-2.4335353567531843,-0.005293170977168424,70.79543602281989,5.456925826856248,55.0,87.0,72.66938775510204,70.16734693877551,-2.5020408163265273,-1.8446277964049929,-0.0040122409927242884,118.30317848410758,6.202716338729215,98.0,140.0,120.66122448979591,118.19183673469388,-2.4693877551020336,-1.7713339120600824,-0.0038528198195977846,180.49877750611248,7.863274801254769,156.0,211.0,182.45714285714286,181.18367346938774,-1.2734693877551138,0.15868528149215874,0.00034515558780241035,386.13854930725347,12.02091516821713,344.0,443.0,386.53469387755104,387.28979591836736,0.7551020408163254,1.3259399663913745,0.0028840456038964095,1227
pair_0997_fail_gate,Fail Geometry,21.286063569682153,3.015389985069106,13.0,30.0,20.56326530612245,22.06122448979592,1.4979591836734691,1.715760215987194,0.0037319417422233686,86.3561532192339,8.757782011244341,58.0,110.0,77.9673469387755,88.8,10.832653061224491,13.878053248170247,0.030186086456052724,141.60309698451508,12.344211206508392,110.0,176.0,130.0326530612245,143.20408163265307,13.171428571428578,17.86660879399186,0.038861574320808834,206.4482477587612,16.070988194844382,164.0,254.0,192.4612244897959,206.27755102040817,13.816326530612258,19.042839052905716,0.041419987064504,416.0048899755501,24.52944226068606,360.0,497.0,396.1877551020408,412.0163265306122,15.828571428571422,21.215023534002853,0.04614469501686319,1227
pair_1745_fail_gate,Fail Geometry,18.6479217603912,2.631063602598791,11.0,27.0,17.551020408163264,19.783673469387754,2.2326530612244895,2.623909909766411,0.005707253746093338,66.1638141809291,7.104188724440247,50.0,92.0,61.86938775510204,75.31836734693877,13.448979591836732,14.783821667210884,0.03215621896076319,110.70986145069274,9.929692150684883,90.0,141.0,104.63673469387756,125.71836734693878,21.08163265306122,22.91882162739024,0.04985061800411142,166.79299103504482,11.599097136367671,137.0,203.0,159.35102040816327,183.89795918367346,24.5469387755102,26.266607201165947,0.05713237020373237,353.31051344743275,17.658000081890247,310.0,412.0,339.930612244898,379.1102040816327,39.17959183673469,43.3913732548601,0.09438036597033195,1227
bind_019_binder,Binder,17.947025264873677,3.405441333844013,9.0,29.0,16.248979591836736,20.853061224489796,4.60408163265306,6.464229112079196,0.014060313457486014,65.79951100244499,7.174542953425482,44.0,87.0,60.6530612244898,70.95510204081633,10.302040816326532,15.124678448269,0.03289761489563675,112.03667481662592,9.432873107151657,83.0,141.0,104.42040816326531,119.2408163265306,14.820408163265299,22.063275009357845,0.0479897226957212,168.3960880195599,11.435140125253564,140.0,205.0,159.08979591836734,177.77959183673468,18.689795918367338,27.081114659573288,0.05890400143463465,355.2290138549307,16.379481248042723,310.0,400.0,343.0204081632653,366.24897959183676,23.228571428571456,34.057166521984975,0.0740775780793583,1227
bind_020_binder,Binder,21.91931540342298,2.9232246299444724,12.0,33.0,21.555102040816326,21.23673469387755,-0.3183673469387749,1.183214800538375,0.0025736047863803703,72.55827220863895,6.578879021115696,54.0,95.0,73.93877551020408,71.44897959183673,-2.4897959183673493,1.7506908882393697,0.0038079192783890613,119.44906275468622,7.6564138818835525,100.0,144.0,122.17551020408163,118.25714285714285,-3.91836734693878,1.341247023406574,0.0029173399095303444,176.79788101059495,9.177586641888956,151.0,206.0,180.05714285714285,175.91836734693877,-4.138775510204084,1.8286756448953954,0.003977543545177578,367.16462917685413,13.83376522257456,328.0,412.0,373.5795918367347,368.1510204081633,-5.428571428571445,2.691931540342293,0.005855207265562384,1227
bind_022_binder,Binder,19.264873675631623,2.9167917386739903,10.0,30.0,18.457142857142856,18.914285714285715,0.45714285714285907,0.7377810342218654,0.0016047439569806734,71.12061939690301,7.887356327464632,48.0,100.0,64.43673469387755,76.31836734693877,11.881632653061217,16.920486130468365,0.03680366749422158,118.61450692746536,11.188925926454527,91.0,159.0,107.63673469387756,127.28979591836735,19.65306122448979,27.737685464667155,0.060332105415262946,176.11572942135288,13.991835039651802,141.0,219.0,161.23673469387754,187.23673469387754,26.0,35.21356609829329,0.07659285720129046,368.6723716381418,23.287478987353193,312.0,452.0,344.61632653061224,387.47755102040816,42.861224489795916,60.03223083233116,0.1305758147522157,1227
bind_034_binder,Binder,20.6039119804401,2.616090456518301,11.0,30.0,21.6734693877551,20.36326530612245,-1.3102040816326515,-0.9415273607671053,-0.0020479116058012064,67.54686226568867,5.665495978098544,51.0,93.0,69.01632653061225,65.30204081632652,-3.7142857142857224,-3.27578984254916,-0.007125154633059614,110.87938060309699,7.022733391951035,87.0,144.0,112.93877551020408,106.61632653061224,-6.32244897959184,-6.682549795720076,-0.014535181719891413,166.35452322738385,8.854836848419833,139.0,199.0,168.25306122448978,161.36326530612246,-6.8897959183673265,-8.253792916703167,-0.017952785028174375,353.6845965770171,13.856492888584695,315.0,415.0,353.934693877551,344.7795918367347,-9.155102040816303,-11.150983968207187,-0.024254451263093408,1227
bind_041_binder,Binder,20.39119804400978,3.0050521082824018,9.0,29.0,20.816326530612244,20.06122448979592,-0.7551020408163254,-0.9192118697386966,-0.0019993732892630697,71.85248573757131,6.0794991267397736,52.0,97.0,72.91428571428571,71.53469387755102,-1.37959183673469,-2.0942156527002362,-0.004555118331050001,117.54034229828851,7.373864785268438,96.0,154.0,120.02857142857142,117.2,-2.828571428571422,-3.275168640443446,-0.007123803459365832,173.09046454767727,9.486874149096149,149.0,214.0,179.18775510204082,171.71020408163264,-7.477551020408185,-7.594856765129854,-0.016519536193865914,363.1157294213529,14.423944550059284,320.0,423.0,376.069387755102,356.63673469387754,-19.43265306122447,-18.47618327054945,-0.04018745681468068,1227
bind_043_binder,Binder,19.25427872860636,2.5624498383664225,11.0,27.0,19.653061224489797,19.57551020408163,-0.07755102040816553,0.005065186400452595,1.1017262426214699e-05,67.36919315403424,5.373707877231007,48.0,86.0,66.27755102040817,68.63673469387756,2.3591836734693885,1.3059420370650572,0.0028405482046004525,112.24694376528117,6.54258048823898,91.0,133.0,109.86122448979592,112.87346938775511,3.0122448979591923,0.29828054442789315,0.0006487885686305423,167.45313773431133,8.006825502082648,140.0,191.0,164.4816326530612,167.4,2.918367346938794,-0.3047235252423082,-0.0006628026650186182,353.0,11.64714865190796,318.0,394.0,349.55510204081634,352.14285714285717,2.5877551020408305,-1.3223800004778434,-0.0028763023392666615,1227
bind_069_binder,Binder,22.91442542787286,2.75604317403054,14.0,32.0,23.23673469387755,22.959183673469386,-0.2775510204081648,-0.5759339932942037,-0.0012527112415317088,78.38875305623472,6.105668588261151,58.0,98.0,78.51428571428572,78.84081632653061,0.32653061224489477,0.16129751598798964,0.00035083744641215925,125.98288508557457,7.573526608305616,105.0,152.0,126.60816326530612,126.14285714285714,-0.46530612244897895,0.38426128716261965,0.0008358048660415865,182.63325183374084,9.23040947670952,156.0,216.0,183.84897959183672,183.16326530612244,-0.6857142857142833,1.1071892197542275,0.002408241913549161,374.3317033414833,14.151295560735175,335.0,429.0,373.2122448979592,376.6530612244898,3.440816326530637,9.04555482108583,0.01967494251459669,1227
bind_076_binder,Binder,19.854115729421352,2.706641099897882,12.0,28.0,19.706122448979592,19.155102040816328,-0.5510204081632644,0.5364558030630046,0.0011668424210179529,68.17766911165444,6.212566341619992,47.0,89.0,66.5469387755102,65.65714285714286,-0.8897959183673407,1.8193576133096525,0.003957275939770862,113.13936430317848,7.332101587902275,89.0,146.0,109.10612244897959,111.0326530612245,1.9265306122449033,6.068841935920612,0.013200308724134016,169.26650366748166,10.000971969908528,141.0,210.0,161.29387755102042,166.9551020408163,5.661224489795899,11.388745092105152,0.024771604333018286,359.4295028524857,15.024583278308576,310.0,419.0,347.2,355.8122448979592,8.612244897959215,16.64824828970318,0.03621152428429185,1227
bind_080_binder,Binder,22.594132029339853,2.8707384348025093,14.0,33.0,21.877551020408163,22.253061224489795,0.3755102040816318,0.04394606691461754,9.558687746517996e-05,70.55664221678892,5.962721285035039,52.0,89.0,69.96326530612245,72.90612244897959,2.942857142857136,4.2995149845097655,0.00935185423493152,114.51833740831296,7.546991466960463,95.0,139.0,111.39183673469388,119.53877551020408,8.146938775510193,10.955161950574613,0.023828519740238377,171.24042379788102,9.714593622058942,142.0,204.0,166.0530612244898,178.10204081632654,12.04897959183674,15.927064501485313,0.03464288091677066,358.4335778321108,15.805906496944504,314.0,407.0,350.66530612244895,370.0163265306122,19.351020408163265,27.36521905338356,0.059521955526663534,1227
bind_083_binder,Binder,17.62673186634067,3.0375325629083596,9.0,29.0,16.885714285714286,18.13877551020408,1.2530612244897945,3.5553945031577765,0.007733321377178418,67.52567237163814,6.796131343568407,50.0,89.0,64.28979591836735,69.17142857142858,4.8816326530612315,9.969600917467725,0.02168483070683572,113.25101874490628,8.000442440219004,92.0,144.0,109.71020408163265,114.87346938775511,5.1632653061224545,11.944617443036565,0.025980679593336744,169.88590057049714,9.391686229652402,142.0,204.0,166.58775510204083,170.28979591836736,3.70204081632653,10.559830523322953,0.02296863626606406,359.9714751426243,13.737793770964641,321.0,411.0,357.265306122449,361.2122448979592,3.9469387755102048,13.778183063482071,0.02996885930066792,1227
bind_088_binder,Binder,22.37082314588427,2.7406617724178797,14.0,31.0,22.6734693877551,21.212244897959184,-1.4612244897959172,-1.3874947237641657,-0.0030179330587583823,72.1841890790546,5.641733338944123,53.0,92.0,71.37959183673469,70.05714285714286,-1.322448979591826,0.9478668078972292,0.002061700506573639,117.48166259168704,6.5253775434847165,101.0,143.0,117.13061224489796,115.8,-1.3306122448979636,1.8782125307614528,0.0040852909858867855,173.96658516707416,8.404486615277667,151.0,203.0,174.0938775510204,172.81224489795918,-1.281632653061223,2.8097050882823784,0.00611137593971153,360.7538712306438,12.36531907475174,328.0,409.0,360.6938775510204,358.0530612244898,-2.6408163265306257,3.1868544077475063,0.00693171159923329,1227
bind_099_binder,Binder,18.551752241238795,2.594813919501532,11.0,27.0,17.526530612244898,18.914285714285715,1.387755102040817,1.066452697052475,0.0023196361001685166,64.16136919315403,5.015221240491817,48.0,83.0,63.91836734693877,64.55510204081632,0.6367346938775498,1.3353615316613974,0.0029045384049187543,106.60961695191524,6.182896099139349,84.0,134.0,108.02857142857142,106.70612244897958,-1.3224489795918402,0.24931707589018923,0.0005422883651771395,161.14262428687857,7.814476814275191,130.0,196.0,163.60408163265305,161.05714285714285,-2.546938775510199,-0.36063171475673655,-0.0007844082974589135,345.03422982885087,12.395695625764946,312.0,417.0,351.7387755102041,345.3061224489796,-6.432653061224528,-3.0346200711993245,-0.006600587430558605,1227
bind_100_binder,Binder,22.21923390383048,2.9133123447631966,13.0,31.0,22.35918367346939,23.277551020408165,0.9183673469387763,1.695483542126264,0.003687838047039181,82.57131214343929,7.48105513760199,59.0,108.0,81.53877551020408,87.58367346938776,6.044897959183686,9.458335656204452,0.02057278011137456,132.91768541157293,9.757728896023274,104.0,166.0,128.95102040816326,141.0122448979592,12.061224489795933,16.93966375444996,0.03684538065133214,193.08475957620212,12.591545300051772,162.0,236.0,186.62448979591838,203.78775510204082,17.16326530612244,23.912004332486468,0.052010884899372445,395.2722086389568,16.903896396328943,348.0,464.0,387.35102040816327,406.38775510204084,19.036734693877577,26.84774177106313,0.05839639319426458,1227
bind_101_binder,Binder,20.929095354523227,2.747871858750642,13.0,32.0,21.39591836734694,21.057142857142857,-0.3387755102040835,-0.37517421533413536,-0.0008160396200851221,69.0,5.8468640373198895,51.0,101.0,70.69795918367348,67.83265306122449,-2.8653061224489846,-3.136122902447377,-0.006821365747574501,113.05378973105134,6.679070564116593,94.0,148.0,114.86938775510204,111.34285714285714,-3.5265306122448976,-3.8627302628959175,-0.008401805900806778,168.99837000814995,8.040849088674838,145.0,209.0,172.80816326530612,168.18775510204082,-4.620408163265296,-3.251284215891623,-0.00707185256311392,357.28606356968214,12.139859774476893,320.0,405.0,362.42448979591836,358.40408163265306,-4.0204081632653015,0.2527496157307491,0.0005497544659722641,1227
bind_102_binder,Binder,26.28280358598207,3.1435198938896067,15.0,38.0,26.457142857142856,26.277551020408165,-0.1795918367346907,-0.6533453326218712,-0.0014210882710644288,103.6960065199674,9.372122668777918,75.0,131.0,106.24897959183673,96.2204081632653,-10.028571428571425,-12.527814722489909,-0.027249189173441882,175.3162184189079,14.25947996063423,127.0,209.0,178.5265306122449,160.95102040816326,-17.575510204081638,-21.699935490550565,-0.04719942466677664,257.03096984515076,19.96939025061008,195.0,305.0,260.67755102040815,236.03673469387755,-24.640816326530597,-30.460215190780715,-0.06625386664661387,500.079869600652,33.928086524879646,395.0,576.0,504.7061224489796,463.1591836734694,-41.54693877551023,-52.106830833923986,-0.113337315571341,1227
bind_110_binder,Binder,20.628361858190708,2.9500781152663675,11.0,30.0,19.710204081632654,20.044897959183672,0.3346938775510182,0.5325852360966203,0.001158423569541318,73.46617766911166,5.888902605608624,57.0,94.0,72.53877551020408,73.67755102040816,1.1387755102040842,2.773555904207449,0.006032748024377269,121.82151589242054,6.940890964726485,105.0,147.0,120.96326530612245,121.7673469387755,0.8040816326530518,2.95670699170934,0.006431119068427062,184.6275468622657,8.888184739723028,160.0,220.0,184.3877551020408,185.19591836734693,0.8081632653061206,2.6474439126175695,0.0057584424418000435,391.46943765281173,12.943851029421912,352.0,437.0,392.68979591836734,392.9020408163265,0.2122448979591809,1.3427442797639428,0.0029205965845871527,1227
pair_3061_binder,Binder,21.15566422167889,3.0181828940262125,11.0,31.0,18.514285714285716,21.408163265306122,2.893877551020406,2.9342401822192836,0.0063822516198353135,69.70741646291769,5.774064664228228,53.0,88.0,65.47755102040816,68.4,2.9224489795918487,3.662551866393761,0.007966398839355652,115.54604726976365,7.149363980195648,94.0,144.0,109.83673469387755,113.70612244897958,3.8693877551020393,4.577566639854102,0.009956643044815871,173.6642216788916,9.288794913592586,141.0,206.0,166.08979591836734,171.95102040816326,5.861224489795916,6.5831654229351,0.014319011251626107,359.80603096984515,12.809170365523038,322.0,418.0,351.82448979591834,356.34285714285716,4.518367346938817,4.463512340418755,0.009708564090089723,1227
nonb_006_nb,False Positive,21.079054604726977,2.7411161539844424,12.0,29.0,20.457142857142856,21.759183673469387,1.3020408163265316,1.2250264807307887,0.0026645491696156353,75.67889160554198,6.147035867245759,56.0,96.0,73.80816326530612,76.37551020408164,2.567346938775515,3.7659023756998473,0.008191196031973562,125.37326813365934,7.852192172835519,101.0,157.0,121.98775510204082,126.95510204081633,4.967346938775506,6.855769613660074,0.014911951307580369,184.8728606356968,9.556257577677991,152.0,218.0,181.1469387755102,185.9918367346939,4.844897959183697,6.890939209799064,0.014988448525935977,374.9511002444988,13.690461703618606,324.0,423.0,371.8979591836735,373.734693877551,1.8367346938775313,4.053980870160796,0.008817794171094738,1227
nonb_008_nb,False Positive,19.403422982885086,3.0270857713134345,11.0,29.0,19.64081632653061,21.30204081632653,1.66122448979592,3.0377260817278957,0.006607343299027511,71.80358598207009,5.999026287580869,53.0,91.0,69.86122448979592,74.9673469387755,5.1061224489795904,7.863192182410422,0.017103191261360357,119.62021189894051,7.322527717942604,98.0,144.0,116.18367346938776,124.76326530612245,8.579591836734693,12.072784180053043,0.026259454442747233,177.91524042379788,8.586924775607132,153.0,214.0,173.70612244897958,181.43673469387755,7.730612244897969,11.278234830324216,0.024531233997442562,370.6992665036675,12.492411040720377,324.0,414.0,362.40408163265306,374.0775510204082,11.67346938775512,12.804974395323462,0.027852037836483875,1227
nonb_009_nb,False Positive,22.78239608801956,3.0551704748508466,14.0,32.0,22.179591836734694,23.03265306122449,0.8530612244897959,1.7124949228674065,0.003724839418961186,81.3920130399348,7.151660246189592,59.0,103.0,75.58367346938776,83.16734693877551,7.5836734693877474,11.133765520097478,0.024216999499940148,133.94213528932355,9.06451078832926,101.0,160.0,124.43673469387755,137.39591836734695,12.959183673469397,17.33882592802019,0.03771359636328482,196.8084759576202,11.193853529772444,156.0,231.0,185.34285714285716,200.91836734693877,15.57551020408161,21.22034357254923,0.046156266606958644,406.0171149144254,18.570657170162313,352.0,455.0,385.6326530612245,413.2857142857143,27.65306122448976,38.542373151326416,0.08383332931229237,1227
nonb_010_nb,False Positive,21.41238793806031,3.2039263431769536,13.0,34.0,21.836734693877553,20.00408163265306,-1.832653061224491,-3.789659374178698,-0.008242869764390865,71.6919315403423,6.080387199355875,52.0,89.0,70.72244897959183,70.08571428571429,-0.6367346938775427,-3.9177703622882505,-0.008521523354623717,118.41809290953545,7.349385170044899,98.0,144.0,116.55102040816327,116.7795918367347,0.22857142857142776,-4.686507968111623,-0.010193600800677815,176.27872860635696,9.108361277657156,154.0,209.0,172.62857142857143,175.20408163265307,2.575510204081638,-3.4878347920963972,-0.007586372576609896,362.6332518337408,14.609309290669243,321.0,415.0,362.47755102040816,357.1387755102041,-5.338775510204073,-16.93994249898457,-0.03684598694722038,1227
nonb_011_nb,False Positive,21.559902200489,3.943606876738504,11.0,35.0,18.33469387755102,24.791836734693877,6.4571428571428555,8.315682167517503,0.01808740003810223,78.40342298288509,12.417463634579889,47.0,108.0,63.33469387755102,91.28979591836735,27.955102040816328,36.23540374154806,0.07881545131386203,129.73838630806847,17.56837897172892,93.0,174.0,107.65714285714286,148.22040816326532,40.56326530612246,53.68794151143253,0.11677638175406747,191.94621026894865,20.716789585346305,142.0,237.0,165.29387755102042,213.05714285714285,47.763265306122435,62.49526532497628,0.1359331491570991,397.7375713121434,28.572011112981716,333.0,475.0,360.43265306122447,426.7387755102041,66.30612244897964,83.96745856661593,0.18263721276044803,1227
